,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis,lm_21_x,lm_21_y,lm_21_z,lm_21_vis,lm_22_x,lm_22_y,lm_22_z,lm_22_vis,lm_23_x,lm_23_y,lm_23_z,lm_23_vis,lm_24_x,lm_24_y,lm_24_z,lm_24_vis,lm_25_x,lm_25_y,lm_25_z,lm_25_vis,lm_26_x,lm_26_y,lm_26_z,lm_26_vis,lm_27_x,lm_27_y,lm_27_z,lm_27_vis,lm_28_x,lm_28_y,lm_28_z,lm_28_vis,lm_29_x,lm_29_y,lm_29_z,lm_29_vis,lm_30_x,lm_30_y,lm_30_z,lm_30_vis,lm_31_x,lm_31_y,lm_31_z,lm_31_vis,lm_32_x,lm_32_y,lm_32_z,lm_32_vis
20,0.8353149890899658,0.7523853182792664,-0.021984443068504333,0.9999092817306519,0.8423923850059509,0.734663724899292,-0.005268397741019726,0.9998906254768372,0.8427855968475342,0.7340478301048279,-0.005266237538307905,0.9998756051063538,0.8432419300079346,0.7331367135047913,-0.005270857829600573,0.9998795390129089,0.8390559554100037,0.7298700213432312,-0.04799879714846611,0.9999091625213623,0.8368588089942932,0.725742518901825,-0.04802503436803818,0.9999016523361206,0.8345654010772705,0.7213420271873474,-0.0480700321495533,0.9999241828918457,0.8293964862823486,0.7160500288009644,0.08554333448410034,0.9998106360435486,0.8187143206596375,0.7041440010070801,-0.10805048793554306,0.9998914003372192,0.819722056388855,0.759020984172821,0.017510369420051575,0.9996784925460815,0.8162831664085388,0.7542206048965454,-0.03871070221066475,0.9997211694717407,0.736752450466156,0.6587686538696289,0.2204294055700302,0.9995598793029785,0.7402779459953308,0.7152413725852966,-0.2059599608182907,0.999226987361908,0.654694676399231,0.5933824777603149,0.44181203842163086,0.5572690963745117,0.6476948261260986,0.6655634641647339,-0.41189607977867126,0.5323938727378845,0.6595162749290466,0.714777946472168,0.630614697933197,0.5187347531318665,0.6751877665519714,0.8329750299453735,-0.5837510228157043,0.5917584300041199,0.6713082194328308,0.7264546155929565,0.6745443344116211,0.535069465637207,0.7013758420944214,0.8493580222129822,-0.6333811283111572,0.6143297553062439,0.6790059208869934,0.7299329042434692,0.6302341222763062,0.5371309518814087,0.708402156829834,0.836884081363678,-0.5911246538162231,0.6107963919639587,0.6753397583961487,0.7311134338378906,0.6182145476341248,0.5265547633171082,0.7000170946121216,0.8299472332000732,-0.5686011910438538,0.5767372250556946,0.5074785947799683,0.7158253788948059,0.1447075456380844,0.9965634346008301,0.5068875551223755,0.7662779688835144,-0.14472123980522156,0.9963074922561646,0.3469827473163605,0.7315031886100769,0.17816634476184845,0.6671050786972046,0.3295002281665802,0.7791709303855896,-0.13492795825004578,0.6250728964805603,0.18912285566329956,0.6872970461845398,0.2577316164970398,0.8013374209403992,0.17511345446109772,0.7169671654701233,-0.09895683825016022,0.7691537737846375,0.16198302805423737,0.6506418585777283,0.25809428095817566,0.8395644426345825,0.14440922439098358,0.6808500289916992,-0.09670937061309814,0.8326015472412109,0.16162139177322388,0.7608023285865784,0.19296228885650635,0.8617101311683655,0.131690114736557,0.7870734930038452,-0.17355240881443024,0.8559368252754211
21,0.835053026676178,0.7584923505783081,-0.021404379978775978,0.9999072551727295,0.8426921367645264,0.7423168420791626,-0.005536363460123539,0.9998887181282043,0.843058705329895,0.7418234348297119,-0.005532229784876108,0.9998764991760254,0.8434749841690063,0.7410669326782227,-0.00553081976249814,0.9998819231987,0.8394766449928284,0.7376325130462646,-0.04515170678496361,0.9999053478240967,0.8373838663101196,0.7334245443344116,-0.045169297605752945,0.9998999834060669,0.8352218866348267,0.7287761569023132,-0.04518591985106468,0.9999215006828308,0.8307257294654846,0.724726676940918,0.08330529183149338,0.9998192191123962,0.8203389048576355,0.7102980613708496,-0.09859629720449448,0.99988853931427,0.8188378214836121,0.7641115188598633,0.01631271280348301,0.9996849298477173,0.8157353401184082,0.7590963244438171,-0.036070939153432846,0.999732255935669,0.7380536794662476,0.6612727046012878,0.19260524213314056,0.999561071395874,0.7421126365661621,0.7184242010116577,-0.18502606451511383,0.9992956519126892,0.6580032706260681,0.5900447368621826,0.3888903260231018,0.5382841229438782,0.6495186686515808,0.6632998585700989,-0.3770672082901001,0.5781449675559998,0.6593647003173828,0.7126502990722656,0.5630390048027039,0.4767087996006012,0.6751731038093567,0.834152340888977,-0.530345618724823,0.6293095946311951,0.6707953810691833,0.7256534099578857,0.6017228960990906,0.49402496218681335,0.7013720870018005,0.8499600291252136,-0.5723757147789001,0.6482321619987488,0.6788585186004639,0.7294633388519287,0.5616812705993652,0.4958145320415497,0.7083408236503601,0.8372306823730469,-0.5314517021179199,0.6446171402931213,0.6752015948295593,0.7303921580314636,0.5522516369819641,0.486111581325531,0.6999833583831787,0.8303887844085693,-0.5151031017303467,0.6110265254974365,0.5095425844192505,0.7153751850128174,0.1326330006122589,0.9963500499725342,0.5095022916793823,0.7662339210510254,-0.13261280953884125,0.9964391589164734,0.34869828820228577,0.7314835786819458,0.16679537296295166,0.6479219198226929,0.3315269351005554,0.7802361249923706,-0.12423013150691986,0.6590778231620789,0.18934015929698944,0.6872630715370178,0.24132904410362244,0.7896649837493896,0.1752178966999054,0.7182055115699768,-0.09068025648593903,0.7906596660614014,0.16223374009132385,0.650694727897644,0.24137483537197113,0.8287577629089355,0.1476798951625824,0.6825607419013977,-0.08769968897104263,0.8469192981719971,0.1610744595527649,0.7606458067893982,0.1787615865468979,0.8534979820251465,0.1315198838710785,0.7871848344802856,-0.15671232342720032,0.8682315349578857
22,0.8362602591514587,0.7546752691268921,-0.04736214131116867,0.9999058842658997,0.8457673788070679,0.7380596399307251,-0.02825569547712803,0.9998871088027954,0.8462498188018799,0.7379958629608154,-0.02825051359832287,0.999876856803894,0.8468143939971924,0.73771733045578,-0.02824605256319046,0.9998833537101746,0.8423937559127808,0.7325843572616577,-0.06719857454299927,0.9999019503593445,0.8401596546173096,0.7280735969543457,-0.06720126420259476,0.9998986124992371,0.837738037109375,0.7229857444763184,-0.06718265265226364,0.9999194145202637,0.8342796564102173,0.7200351357460022,0.0730443224310875,0.9998232126235962,0.8219841122627258,0.7060979008674622,-0.1039087325334549,0.9998862743377686,0.8193107843399048,0.7619706988334656,-0.004887450020760298,0.9996808171272278,0.8161239624023438,0.7558130621910095,-0.05579559504985809,0.9997373223304749,0.7383183240890503,0.6615936756134033,0.1976337730884552,0.9995303750038147,0.7445500493049622,0.7186199426651001,-0.1944805085659027,0.9993521571159363,0.652543306350708,0.5907868146896362,0.37408697605133057,0.5067944526672363,0.6471666097640991,0.6579537391662598,-0.38439223170280457,0.618894636631012,0.6540451049804688,0.7144004702568054,0.4932495653629303,0.4389573037624359,0.6690994501113892,0.8307338356971741,-0.5190091729164124,0.6617493629455566,0.6657589673995972,0.7259290218353271,0.5243081450462341,0.4580498933792114,0.695647120475769,0.8490858674049377,-0.5633151531219482,0.6767476797103882,0.6733621954917908,0.7297177314758301,0.48333409428596497,0.4597438871860504,0.7024955749511719,0.8364157676696777,-0.5234093070030212,0.6727743148803711,0.6707682013511658,0.7310107946395874,0.479722797870636,0.45017820596694946,0.6956297159194946,0.8294565677642822,-0.5040271282196045,0.6385709047317505,0.5112520456314087,0.7146179676055908,0.13582710921764374,0.9958438873291016,0.5123142600059509,0.7640470266342163,-0.13582119345664978,0.9964206218719482,0.3498136103153229,0.7308136820793152,0.17374180257320404,0.6291275024414062,0.33367499709129333,0.780386745929718,-0.12952029705047607,0.6901865005493164,0.18893544375896454,0.6883119940757751,0.2526600956916809,0.7818728089332581,0.17527246475219727,0.719484806060791,-0.09055625647306442,0.8102052807807922,0.16199827194213867,0.6530885696411133,0.2529854476451874,0.8210229277610779,0.14794588088989258,0.6848282217979431,-0.08736414462327957,0.8597920536994934,0.16092738509178162,0.7607080936431885,0.18988925218582153,0.8475603461265564,0.13162189722061157,0.7881501317024231,-0.15817773342132568,0.8791576027870178
23,0.8342512845993042,0.7587926387786865,-0.025324881076812744,0.9999097585678101,0.8446334004402161,0.7395278811454773,-0.009813869372010231,0.9998925924301147,0.8450225591659546,0.7389712929725647,-0.009804355911910534,0.9998835325241089,0.8455250263214111,0.7381542325019836,-0.009803485125303268,0.9998906254768372,0.8416598439216614,0.7347033023834229,-0.04885154217481613,0.9999061822891235,0.8397323489189148,0.730715811252594,-0.048857398331165314,0.9999035000801086,0.8376022577285767,0.7261756062507629,-0.04884297028183937,0.9999229907989502,0.8338311910629272,0.7201769948005676,0.07617868483066559,0.9998360276222229,0.8212506771087646,0.7082119584083557,-0.09868958592414856,0.9998908638954163,0.8177633881568909,0.7653705477714539,0.012223624624311924,0.9996981620788574,0.8150027990341187,0.760059118270874,-0.039076387882232666,0.9997534155845642,0.7322688698768616,0.6620673537254333,0.1988731026649475,0.9995372891426086,0.7434548735618591,0.7214368581771851,-0.1871308535337448,0.9994076490402222,0.6499063372612,0.5901848673820496,0.40507030487060547,0.49315300583839417,0.6438739895820618,0.6639283299446106,-0.39364683628082275,0.6557328104972839,0.6592350006103516,0.7129309177398682,0.5521266460418701,0.4061075747013092,0.6809902191162109,0.8307482004165649,-0.5599928498268127,0.6918519735336304,0.6717233061790466,0.7229911088943481,0.5935167670249939,0.4258432984352112,0.7095642685890198,0.8491363525390625,-0.6073463559150696,0.703715980052948,0.6782596111297607,0.7282499074935913,0.5399868488311768,0.4274076819419861,0.7166125178337097,0.836419403553009,-0.5666273236274719,0.6995440125465393,0.675058901309967,0.7299586534500122,0.5321659445762634,0.41872143745422363,0.7077863812446594,0.8294575214385986,-0.5454836487770081,0.6650975346565247,0.5107331871986389,0.7145810723304749,0.1335524320602417,0.9958910942077637,0.5121222138404846,0.763477087020874,-0.1335429698228836,0.9965846538543701,0.347774475812912,0.7308962941169739,0.15695513784885406,0.6132487654685974,0.33235374093055725,0.7806745767593384,-0.12631568312644958,0.7169898748397827,0.18580952286720276,0.6882702112197876,0.22325991094112396,0.7737464904785156,0.17341287434101105,0.719660758972168,-0.09166918694972992,0.8273271322250366,0.16037940979003906,0.653139054775238,0.22232915461063385,0.8144245147705078,0.14609649777412415,0.684988260269165,-0.08896222710609436,0.8708314895629883,0.1567549854516983,0.7603884935379028,0.15618787705898285,0.8415922522544861,0.12853966653347015,0.788138210773468,-0.15977680683135986,0.8887747526168823
24,0.8338482975959778,0.7599839568138123,-0.028427893295884132,0.9999113082885742,0.8444589972496033,0.7444566488265991,-0.009938608855009079,0.9998943209648132,0.8448483347892761,0.7450087666511536,-0.009927920997142792,0.9998864531517029,0.8453493714332581,0.745284378528595,-0.009934687055647373,0.999894380569458,0.8414134383201599,0.7365673184394836,-0.05265657976269722,0.9999071955680847,0.8394213914871216,0.7315279245376587,-0.05267329886555672,0.9999057650566101,0.8372194170951843,0.7263027429580688,-0.05267903581261635,0.9999241828918457,0.8340950608253479,0.728211522102356,0.07485118508338928,0.999845027923584,0.821219801902771,0.7086057066917419,-0.10000152140855789,0.9998923540115356,0.8174141645431519,0.7668734788894653,0.01103538554161787,0.9997065663337708,0.8144363760948181,0.7599070072174072,-0.042795490473508835,0.9997631907463074,0.7326300144195557,0.6675550937652588,0.19662395119667053,0.9995208382606506,0.7434040904045105,0.7207871079444885,-0.18761304020881653,0.9994558095932007,0.6501709818840027,0.5952824354171753,0.4056359827518463,0.4686313271522522,0.6493830680847168,0.665405809879303,-0.39978936314582825,0.6886950135231018,0.6613155007362366,0.7119302153587341,0.583479106426239,0.3747416138648987,0.6849569082260132,0.8336572051048279,-0.5747729539871216,0.7184432148933411,0.6731573343276978,0.7181999087333679,0.6257994771003723,0.39539647102355957,0.7122853994369507,0.8507543802261353,-0.623293399810791,0.7276791334152222,0.6811177134513855,0.7257094383239746,0.5796794891357422,0.39669787883758545,0.7188153862953186,0.8379969596862793,-0.5814275741577148,0.7233332991600037,0.6777781248092651,0.7281672954559326,0.5693327784538269,0.3886141777038574,0.7098797559738159,0.8313196897506714,-0.5603315234184265,0.6887248158454895,0.5110768675804138,0.713150680065155,0.13195674121379852,0.9958821535110474,0.5132205486297607,0.7604945302009583,-0.13198044896125793,0.9967293739318848,0.3483169972896576,0.7298791408538818,0.1647326499223709,0.6045330762863159,0.33277222514152527,0.7811504602432251,-0.11498039215803146,0.7424535155296326,0.18615706264972687,0.6882521510124207,0.24408413469791412,0.7718056440353394,0.173430398106575,0.72006756067276,-0.06958378851413727,0.8434621691703796,0.16067057847976685,0.6531219482421875,0.2447817176580429,0.8105844259262085,0.14656709134578705,0.6852211952209473,-0.06535443663597107,0.8816618919372559,0.15463070571422577,0.758084237575531,0.1791360229253769,0.8403102159500122,0.12641207873821259,0.7874632477760315,-0.1361091136932373,0.8982290029525757
